0.000000 12756200.000000 0.000000 0.000000
0.010000 12756200.050168 0.013957 -0.006388
0.020000 12392703.803556 -363496.232655 -363496.253000
0.030000 10044390.889407 -2711809.146804 -2711809.167149
0.040000 21509951.563781 8753751.527571 8753751.507226
0.050000 15031942.590888 2275742.554677 2275742.534332
0.060000 19092794.952927 6336594.916716 6336594.896371
0.070000 -10274288.101105 -23030488.137316 -23030488.157660
0.080000 -11861810.573202 -24618010.609412 -24618010.629757
0.090000 1992452.109780 -10763747.926431 -10763747.946776
0.100000 -47988180.641401 -60744380.677612 -60744380.697957
0.110000 -53633529.048268 -66389729.084479 -66389729.104824
0.120000 -108112719.141037 -120868919.177247 -120868919.197592
0.130000 -164788695.873795 -177544895.910006 -177544895.930350
0.140000 -221613043.660090 -234369243.696301 -234369243.716645
0.150000 -278514018.785376 -291270218.821587 -291270218.841932
0.160000 -335435156.968119 -348191357.004329 -348191357.024674
0.170000 -392364210.297303 -405120410.333513 -405120410.353858
0.180000 -449297179.058540 -462053379.094751 -462053379.115095
0.190000 -506232374.148455 -518988574.184666 -518988574.205011
0.200000 -563168958.589108 -575925158.625318 -575925158.645663
0.210000 -620106469.595704 -632862669.631915 -632862669.652260
0.220000 -677044630.073470 -689800830.109681 -689800830.130025
0.230000 -733983263.767890 -746739463.804101 -746739463.824445
0.240000 -790922253.112181 -803678453.148392 -803678453.168737
0.250000 -847861516.621650 -860617716.657860 -860617716.678205
0.260000 -904800996.006913 -917557196.043123 -917557196.063468
0.270000 -961740648.451195 -974496848.487406 -974496848.507751
0.280000 -1018680441.785532 -1031436641.821742 -1031436641.842087
0.290000 -1075620351.366271 -1088376551.402482 -1088376551.422826
0.300000 -1132560357.992204 -1145316558.028415 -1145316558.048760
0.310000 -1189500446.478223 -1202256646.514433 -1202256646.534778
0.320000 -1246440604.655831 -1259196804.692041 -1259196804.712386
0.330000 -1303380822.658394 -1316137022.694604 -1316137022.714949
0.340000 -1360321092.400668 -1373077292.436879 -1373077292.457224
0.350000 -1417261407.193609 -1430017607.229820 -1430017607.250165
0.360000 -1474201761.455095 -1486957961.491306 -1486957961.511650
0.370000 -1531142150.489788 -1543898350.525998 -1543898350.546343
