0.000000 25.000000 20.000000
0.000100 25.000013 19.990002 
0.000200 25.000051 19.980009 
0.000300 25.000114 19.970022 
0.000400 25.000202 19.960039 
0.000500 25.000315 19.950062 
0.000600 25.000452 19.940090 
0.000700 25.000614 19.930124 
0.000800 25.000801 19.920162 
0.000900 25.001013 19.910206 
0.001000 25.001249 19.900255 
0.001100 25.001511 19.890310 
0.001200 25.001797 19.880371 
0.001300 25.002108 19.870438 
0.001400 25.002443 19.860510 
0.001500 25.002804 19.850588 
0.001600 25.003189 19.840672 
0.001700 25.003599 19.830761 
0.001800 25.004034 19.820856 
0.001900 25.004494 19.810957 
0.002000 25.004978 19.801064 
0.002100 25.005487 19.791176 
0.002200 25.006021 19.781294 
0.002300 25.006580 19.771418 
0.002400 25.007164 19.761547 
0.002500 25.007772 19.751684 
0.002600 25.008406 19.741827 
0.002700 25.009064 19.731976 
0.002800 25.009747 19.722130 
0.002900 25.010454 19.712292 
0.003000 25.011187 19.702459 
0.003100 25.011944 19.692633 
0.003200 25.012726 19.682814 
0.003300 25.013531 19.673000 
0.003400 25.014360 19.663195 
0.003500 25.015215 19.653395 
0.003600 25.016094 19.643600 
0.003700 25.016998 19.633814 
0.003800 25.017927 19.624033 
0.003900 25.018881 19.614260 
0.004000 25.019857 19.604492 
0.004100 25.020859 19.594732 
0.004200 25.021885 19.584980 
0.004300 25.022936 19.575233 
0.004400 25.024012 19.565495 
0.004500 25.025110 19.555761 
0.004600 25.026234 19.546036 
0.004700 25.027382 19.536318 
0.004800 25.028555 19.526608 
0.004900 25.029753 19.516903 
0.005000 25.030973 19.507206 
0.005100 25.032219 19.497517 
0.005200 25.033489 19.487835 
0.005300 25.034784 19.478161 
0.005400 25.036102 19.468493 
0.005500 25.037445 19.458832 
0.005600 25.038813 19.449179 
0.005700 25.040203 19.439533 
0.005800 25.041618 19.429895 
0.005900 25.043058 19.420265 
0.006000 25.044523 19.410643 
0.006100 25.046011 19.401028 
0.006200 25.047523 19.391420 
0.006300 25.049061 19.381821 
0.006400 25.050621 19.372229 
0.006500 25.052206 19.362644 
0.006600 25.053814 19.353067 
0.006700 25.055447 19.343498 
0.006800 25.057104 19.333939 
0.006900 25.058784 19.324387 
0.007000 25.060490 19.314842 
0.007100 25.062220 19.305305 
0.007200 25.063972 19.295776 
0.007300 25.065750 19.286257 
0.007400 25.067551 19.276745 
0.007500 25.069376 19.267241 
0.007600 25.071224 19.257744 
0.007700 25.073097 19.248257 
0.007800 25.074993 19.238777 
0.007900 25.076914 19.229307 
0.008000 25.078859 19.219845 
0.008100 25.080828 19.210390 
0.008200 25.082821 19.200945 
0.008300 25.084837 19.191507 
0.008400 25.086878 19.182079 
0.008500 25.088942 19.172659 
0.008600 25.091030 19.163248 
0.008700 25.093142 19.153845 
0.008800 25.095276 19.144451 
0.008900 25.097435 19.135065 
0.009000 25.099617 19.125689 
0.009100 25.101824 19.116322 
0.009200 25.104053 19.106962 
0.009300 25.106308 19.097612 
0.009400 25.108585 19.088270 
0.009500 25.110886 19.078938 
0.009600 25.113211 19.069614 
0.009700 25.115559 19.060301 
0.009800 25.117931 19.050995 
0.009900 25.120327 19.041698 
0.010000 25.122746 19.032412 
0.010100 25.125189 19.023134 
0.010200 25.127655 19.013865 
0.010300 25.130144 19.004604 
0.010400 25.132658 18.995354 
0.010500 25.135195 18.986113 
0.010600 25.137754 18.976881 
0.010700 25.140339 18.967659 
0.010800 25.142946 18.958447 
0.010900 25.145576 18.949244 
0.011000 25.148230 18.940050 
0.011100 25.150908 18.930866 
0.011200 25.153608 18.921692 
0.011300 25.156332 18.912527 
0.011400 25.159079 18.903372 
0.011500 25.161850 18.894226 
0.011600 25.164644 18.885090 
0.011700 25.167461 18.875963 
0.011800 25.170301 18.866846 
0.011900 25.173164 18.857738 
0.012000 25.176052 18.848640 
0.012100 25.178963 18.839554 
0.012200 25.181896 18.830477 
0.012300 25.184853 18.821409 
0.012400 25.187832 18.812351 
0.012500 25.190834 18.803303 
0.012600 25.193861 18.794266 
0.012700 25.196911 18.785238 
0.012800 25.199984 18.776220 
0.012900 25.203079 18.767212 
0.013000 25.206198 18.758215 
0.013100 25.209339 18.749228 
0.013200 25.212503 18.740250 
0.013300 25.215691 18.731283 
0.013400 25.218901 18.722326 
0.013500 25.222134 18.713381 
0.013600 25.225389 18.704445 
0.013700 25.228668 18.695518 
0.013800 25.231970 18.686604 
0.013900 25.235294 18.677698 
0.014000 25.238642 18.668804 
0.014100 25.242012 18.659920 
0.014200 25.245405 18.651047 
0.014300 25.248821 18.642183 
0.014400 25.252260 18.633331 
0.014500 25.255722 18.624491 
0.014600 25.259207 18.615660 
0.014700 25.262714 18.606840 
0.014800 25.266245 18.598030 
0.014900 25.269798 18.589231 
0.015000 25.273375 18.580444 
0.015100 25.276974 18.571667 
0.015200 25.280596 18.562901 
0.015300 25.284241 18.554146 
0.015400 25.287909 18.545403 
0.015500 25.291597 18.536669 
0.015600 25.295309 18.527946 
0.015700 25.299044 18.519236 
0.015800 25.302801 18.510536 
0.015900 25.306581 18.501846 
0.016000 25.310385 18.493168 
0.016100 25.314209 18.484501 
0.016200 25.318056 18.475845 
0.016300 25.321926 18.467201 
0.016400 25.325819 18.458569 
0.016500 25.329735 18.449945 
0.016600 25.333672 18.441334 
0.016700 25.337631 18.432734 
0.016800 25.341614 18.424145 
0.016900 25.345619 18.415567 
0.017000 25.349646 18.407001 
0.017100 25.353695 18.398447 
0.017200 25.357767 18.389904 
0.017300 25.361860 18.381372 
0.017400 25.365976 18.372852 
