0.000000 13.000000 20.000000
0.000100 13.000022 19.966028 
0.000200 13.000044 19.932056 
0.000300 13.000110 19.898144 
0.000400 13.000220 19.864288 
0.000500 13.000375 19.830490 
0.000600 13.000573 19.796751 
0.000700 13.000815 19.763069 
0.000800 13.001101 19.729445 
0.000900 13.001431 19.695877 
0.001000 13.001805 19.662369 
0.001100 13.002222 19.628918 
0.001200 13.002683 19.595524 
0.001300 13.003187 19.562187 
0.001400 13.003735 19.528910 
0.001500 13.004326 19.495689 
0.001600 13.004960 19.462526 
0.001700 13.005637 19.429420 
0.001800 13.006357 19.396372 
0.001900 13.007121 19.363382 
0.002000 13.007928 19.330450 
0.002100 13.008778 19.297575 
0.002200 13.009670 19.264757 
0.002300 13.010606 19.231997 
0.002400 13.011583 19.199293 
0.002500 13.012604 19.166647 
0.002600 13.013667 19.134060 
0.002700 13.014772 19.101530 
0.002800 13.015921 19.069057 
0.002900 13.017111 19.036642 
0.003000 13.018344 19.004284 
0.003100 13.019619 18.971983 
0.003200 13.020936 18.939739 
0.003300 13.022296 18.907553 
0.003400 13.023698 18.875423 
0.003500 13.025142 18.843351 
0.003600 13.026628 18.811337 
0.003700 13.028155 18.779379 
0.003800 13.029725 18.747478 
0.003900 13.031336 18.715635 
0.004000 13.032989 18.683849 
0.004100 13.034683 18.652121 
0.004200 13.036419 18.620449 
0.004300 13.038197 18.588833 
0.004400 13.040016 18.557274 
0.004500 13.041877 18.525772 
0.004600 13.043778 18.494328 
0.004700 13.045722 18.462940 
0.004800 13.047707 18.431610 
0.004900 13.049732 18.400335 
0.005000 13.051799 18.369118 
0.005100 13.053906 18.337957 
0.005200 13.056055 18.306854 
0.005300 13.058245 18.275806 
0.005400 13.060475 18.244816 
0.005500 13.062747 18.213882 
0.005600 13.065060 18.183004 
0.005700 13.067413 18.152184 
0.005800 13.069808 18.121418 
0.005900 13.072243 18.090710 
0.006000 13.074718 18.060059 
0.006100 13.077234 18.029463 
0.006200 13.079791 17.998924 
0.006300 13.082388 17.968441 
0.006400 13.085026 17.938015 
0.006500 13.087704 17.907644 
0.006600 13.090422 17.877331 
0.006700 13.093181 17.847073 
0.006800 13.095980 17.816872 
0.006900 13.098819 17.786726 
0.007000 13.101698 17.756636 
0.007100 13.104617 17.726603 
0.007200 13.107576 17.696625 
0.007300 13.110576 17.666702 
0.007400 13.113615 17.636837 
0.007500 13.116694 17.607027 
0.007600 13.119813 17.577272 
0.007700 13.122972 17.547573 
0.007800 13.126170 17.517931 
0.007900 13.129408 17.488344 
0.008000 13.132686 17.458813 
0.008100 13.136003 17.429337 
0.008200 13.139360 17.399916 
0.008300 13.142757 17.370550 
0.008400 13.146194 17.341240 
0.008500 13.149669 17.311985 
0.008600 13.153184 17.282785 
0.008700 13.156738 17.253641 
0.008800 13.160332 17.224552 
0.008900 13.163964 17.195518 
0.009000 13.167637 17.166540 
0.009100 13.171349 17.137617 
0.009200 13.175099 17.108749 
0.009300 13.178889 17.079937 
0.009400 13.182718 17.051180 
0.009500 13.186586 17.022476 
0.009600 13.190494 16.993828 
0.009700 13.194439 16.965235 
0.009800 13.198423 16.936697 
0.009900 13.202447 16.908213 
0.010000 13.206510 16.879784 
0.010100 13.210611 16.851410 
0.010200 13.214751 16.823090 
0.010300 13.218930 16.794825 
0.010400 13.223147 16.766613 
0.010500 13.227404 16.738457 
0.010600 13.231698 16.710354 
0.010700 13.236032 16.682306 
0.010800 13.240403 16.654312 
0.010900 13.244814 16.626373 
0.011000 13.249263 16.598488 
0.011100 13.253750 16.570658 
0.011200 13.258276 16.542881 
0.011300 13.262840 16.515158 
0.011400 13.267443 16.487490 
0.011500 13.272083 16.459875 
0.011600 13.276763 16.432314 
0.011700 13.281481 16.404806 
0.011800 13.286237 16.377354 
0.011900 13.291031 16.349955 
0.012000 13.295863 16.322609 
0.012100 13.300734 16.295317 
0.012200 13.305642 16.268078 
0.012300 13.310589 16.240892 
0.012400 13.315574 16.213760 
0.012500 13.320597 16.186682 
0.012600 13.325657 16.159657 
0.012700 13.330755 16.132685 
0.012800 13.335892 16.105766 
0.012900 13.341066 16.078901 
0.013000 13.346278 16.052090 
0.013100 13.351528 16.025330 
0.013200 13.356816 15.998623 
0.013300 13.362142 15.971970 
0.013400 13.367505 15.945369 
0.013500 13.372907 15.918821 
0.013600 13.378345 15.892326 
0.013700 13.383822 15.865885 
0.013800 13.389337 15.839496 
0.013900 13.394888 15.813159 
0.014000 13.400477 15.786875 
0.014100 13.406104 15.760643 
0.014200 13.411769 15.734464 
0.014300 13.417471 15.708337 
0.014400 13.423210 15.682262 
0.014500 13.428988 15.656240 
0.014600 13.434802 15.630270 
0.014700 13.440654 15.604352 
0.014800 13.446543 15.578486 
0.014900 13.452470 15.552672 
0.015000 13.458434 15.526911 
0.015100 13.464436 15.501201 
0.015200 13.470474 15.475543 
0.015300 13.476550 15.449937 
0.015400 13.482663 15.424382 
0.015500 13.488813 15.398879 
0.015600 13.495001 15.373428 
0.015700 13.501225 15.348029 
0.015800 13.507487 15.322681 
0.015900 13.513786 15.297385 
0.016000 13.520123 15.272140 
0.016100 13.526496 15.246945 
0.016200 13.532907 15.221803 
0.016300 13.539354 15.196712 
0.016400 13.545839 15.171671 
0.016500 13.552361 15.146682 
0.016600 13.558920 15.121743 
0.016700 13.565516 15.096856 
0.016800 13.572148 15.072020 
0.016900 13.578818 15.047235 
0.017000 13.585526 15.022500 
0.017100 13.592269 14.997816 
0.017200 13.599050 14.973183 
0.017300 13.605867 14.948600 
0.017400 13.612721 14.924067 
